ACTIVITY DATE/TIME,CALORIES,STEPS,DISTANCE,FLOORS
2017-07-08 09:32:00,6.15670013427734,116,0.0856000036001205,0
2017-07-08 09:33:00,6.36899995803833,120,0.0885000005364418,0
2017-07-08 09:34:00,6.36899995803833,111,0.0819000005722046,0
2017-07-08 09:35:00,6.58129978179932,121,0.089199997484684,0
2017-07-08 09:36:00,6.58129978179932,118,0.0869999974966049,0
2017-07-08 09:37:00,6.79360008239746,120,0.0885000005364418,0
2017-07-08 09:38:00,6.36899995803833,119,0.0878000035881996,0
2017-07-08 09:39:00,6.36899995803833,121,0.089199997484684,0
2017-07-08 09:40:00,7.21820020675659,121,0.089199997484684,0
2017-07-08 09:41:00,6.79360008239746,120,0.0885000005364418,0
2017-07-08 09:42:00,6.15670013427734,121,0.089199997484684,0
2017-07-08 09:43:00,5.73210000991821,122,0.0900000035762787,0
2017-07-08 09:44:00,6.58129978179932,123,0.0907000005245209,0
2017-07-08 09:45:00,7.00589990615845,118,0.0869999974966049,0
2017-07-08 09:46:00,7.00589990615845,118,0.0869999974966049,1
2017-07-08 09:47:00,6.58129978179932,117,0.0863000005483627,0
2017-07-08 09:48:00,5.9443998336792,120,0.0885000005364418,0
2017-07-08 09:49:00,7.43050003051758,80,0.0590000003576279,2
2017-07-08 09:50:00,3.6091001033783,32,0.0236000008881092,0
2017-07-08 09:51:00,1.37995004653931,0,0,0
2017-07-08 09:52:00,1.37995004653931,0,0,0
2017-07-08 09:53:00,1.37995004653931,0,0,0
2017-07-08 09:54:00,1.06149995326996,0,0,0
2017-07-08 09:55:00,1.37995004653931,0,0,0
2017-07-08 09:56:00,1.27380001544952,0,0,0
2017-07-08 09:57:00,1.37995004653931,0,0,0
2017-07-08 09:58:00,1.37995004653931,0,0,0
2017-07-08 09:59:00,1.37995004653931,0,0,0
2017-07-08 10:00:00,1.27380001544952,0,0,0
2017-07-08 10:01:00,1.27380001544952,0,0,0
2017-07-08 10:02:00,1.37995004653931,0,0,0
2017-07-08 10:03:00,1.27380001544952,0,0,0
2017-07-08 10:04:00,1.27380001544952,0,0,0
2017-07-08 10:05:00,1.27380001544952,0,0,0
2017-07-08 10:06:00,1.27380001544952,0,0,0
2017-07-08 10:07:00,1.27380001544952,0,0,0
2017-07-08 10:08:00,1.27380001544952,0,0,0
2017-07-08 10:09:00,1.27380001544952,0,0,0
2017-07-08 10:10:00,1.27380001544952,0,0,0
2017-07-08 10:11:00,1.27380001544952,0,0,0
2017-07-08 10:12:00,1.27380001544952,0,0,0
2017-07-08 10:13:00,1.27380001544952,0,0,0
2017-07-08 10:14:00,1.27380001544952,0,0,0
2017-07-08 10:15:00,1.27380001544952,0,0,0
2017-07-08 10:16:00,1.37995004653931,0,0,0
2017-07-08 10:17:00,1.27380001544952,0,0,0
2017-07-08 10:18:00,1.27380001544952,0,0,0
2017-07-08 10:19:00,1.27380001544952,0,0,0
2017-07-08 10:20:00,4.24599981307983,55,0.0405000001192093,0
2017-07-08 10:21:00,4.45830011367798,63,0.046399999409914,0
2017-07-08 10:22:00,3.39680004119873,29,0.0214000009000301,0
2017-07-08 10:23:00,1.37995004653931,0,0,0
2017-07-08 10:24:00,3.39680004119873,26,0.0190999992191792,0
2017-07-08 10:25:00,2.75990009307861,3,0.00219999998807907,0
2017-07-08 10:26:00,1.37995004653931,0,0,0
2017-07-08 10:27:00,3.6091001033783,23,0.0168999992311001,0
2017-07-08 10:28:00,3.39680004119873,14,0.0103000001981854,0
2017-07-08 10:29:00,3.39680004119873,14,0.0103000001981854,0
2017-07-08 10:30:00,3.82139992713928,38,0.0280000008642673,0
2017-07-08 10:31:00,1.37995004653931,0,0,0
2017-07-08 10:32:00,1.37995004653931,0,0,0
2017-07-08 10:33:00,1.37995004653931,0,0,0
2017-07-08 10:34:00,3.18449997901917,7,0.00510000018402934,0
2017-07-08 10:35:00,3.39680004119873,5,0.00359999993816018,0
2017-07-08 10:36:00,1.27380001544952,0,0,0
2017-07-08 10:37:00,3.39680004119873,26,0.0190999992191792,0
2017-07-08 10:38:00,6.79360008239746,93,0.0685999989509583,1
2017-07-08 10:39:00,5.9443998336792,99,0.0729999989271164,1
2017-07-08 10:40:00,3.82139992713928,34,0.025000000372529,0
2017-07-08 10:41:00,6.79360008239746,103,0.0759999975562096,1
2017-07-08 10:42:00,7.00589990615845,95,0.0701000019907951,2
2017-07-08 10:43:00,6.79360008239746,118,0.0869999974966049,0
2017-07-08 10:44:00,6.36899995803833,105,0.0773999989032745,0
2017-07-08 10:45:00,6.58129978179932,110,0.0811000019311905,0
2017-07-08 10:46:00,4.67059993743896,45,0.0331999994814396,0
2017-07-08 10:47:00,6.15670013427734,104,0.0767000019550323,0
2017-07-08 10:48:00,6.15670013427734,109,0.0803999975323677,0
2017-07-08 10:49:00,4.88290023803711,18,0.0131999999284744,0
2017-07-08 10:50:00,6.15670013427734,95,0.0701000019907951,0
2017-07-08 10:51:00,5.30749988555908,84,0.0619000010192394,0
2017-07-08 10:52:00,6.36899995803833,110,0.0811000019311905,0
2017-07-08 10:53:00,6.79360008239746,113,0.0833000019192696,0
2017-07-08 10:54:00,5.9443998336792,81,0.0597000010311604,0
2017-07-08 10:55:00,6.79360008239746,123,0.0907000005245209,0
2017-07-08 10:56:00,5.9443998336792,97,0.0715000033378601,0
