HEART RATE DATE/TIME,VALUE
2017-07-08 10:08:26,92
2017-07-08 10:08:31,93
2017-07-08 10:08:36,97
2017-07-08 10:08:41,96
2017-07-08 10:08:51,95
2017-07-08 10:09:01,93
2017-07-08 10:09:06,91
2017-07-08 10:09:11,90
2017-07-08 10:09:26,90
2017-07-08 10:09:36,89
2017-07-08 10:09:41,90
2017-07-08 10:09:56,89
2017-07-08 10:09:58,89
2017-07-08 10:10:03,90
2017-07-08 10:10:18,88
2017-07-08 10:10:33,89
2017-07-08 10:10:43,87
2017-07-08 10:10:53,84
2017-07-08 10:10:58,81
2017-07-08 10:11:03,86
2017-07-08 10:11:08,87
2017-07-08 10:11:18,83
2017-07-08 10:11:23,84
2017-07-08 10:11:38,90
2017-07-08 10:11:43,89
2017-07-08 10:11:48,90
2017-07-08 10:11:53,89
2017-07-08 10:11:58,88
2017-07-08 10:12:03,87
2017-07-08 10:12:08,86
2017-07-08 10:12:13,87
2017-07-08 10:12:18,89
2017-07-08 10:12:33,89
2017-07-08 10:12:38,88
2017-07-08 10:12:43,89
2017-07-08 10:12:48,90
2017-07-08 10:12:53,91
2017-07-08 10:12:58,89
2017-07-08 10:13:03,88
2017-07-08 10:13:10,88
2017-07-08 10:13:15,87
2017-07-08 10:13:30,86
2017-07-08 10:13:45,86
2017-07-08 10:13:50,90
2017-07-08 10:13:55,91
2017-07-08 10:14:00,92
2017-07-08 10:14:05,92
2017-07-08 10:14:10,92
2017-07-08 10:14:15,90
2017-07-08 10:14:20,92
2017-07-08 10:14:25,92
2017-07-08 10:14:35,94
2017-07-08 10:14:40,94
2017-07-08 10:14:50,93
2017-07-08 10:14:55,92
2017-07-08 10:15:00,91
2017-07-08 10:15:05,90
2017-07-08 10:15:20,90
2017-07-08 10:15:35,90
2017-07-08 10:15:40,90
2017-07-08 10:15:45,90
2017-07-08 10:16:00,90
2017-07-08 10:16:05,88
2017-07-08 10:16:10,87
2017-07-08 10:16:15,87
2017-07-08 10:16:25,86
2017-07-08 10:16:32,87
2017-07-08 10:16:37,87
2017-07-08 10:16:42,86
2017-07-08 10:16:57,86
2017-07-08 10:17:07,86
2017-07-08 10:17:22,84
2017-07-08 10:17:27,85
2017-07-08 10:17:32,84
2017-07-08 10:17:37,85
2017-07-08 10:17:42,86
2017-07-08 10:17:47,86
2017-07-08 10:17:52,87
2017-07-08 10:18:02,86
2017-07-08 10:18:12,86
2017-07-08 10:18:17,86
2017-07-08 10:18:22,87
2017-07-08 10:18:27,87
2017-07-08 10:18:32,88
2017-07-08 10:18:42,89
2017-07-08 10:18:47,88
2017-07-08 10:18:52,89
2017-07-08 10:18:57,88
2017-07-08 10:19:02,87
2017-07-08 10:19:07,87
2017-07-08 10:19:17,88
2017-07-08 10:19:27,89
2017-07-08 10:19:32,88
2017-07-08 10:19:39,88
2017-07-08 10:19:44,89
2017-07-08 10:19:54,88
2017-07-08 10:19:59,87
2017-07-08 10:20:09,86
2017-07-08 10:20:14,85
2017-07-08 10:20:19,84
2017-07-08 10:20:24,84
2017-07-08 10:20:34,88
2017-07-08 10:20:39,93
2017-07-08 10:20:44,97
2017-07-08 10:20:49,98
2017-07-08 10:20:54,99
2017-07-08 10:20:59,100
2017-07-08 10:21:04,101
2017-07-08 10:21:09,99
2017-07-08 10:21:14,95
2017-07-08 10:21:24,97
2017-07-08 10:21:29,98
2017-07-08 10:21:39,99
2017-07-08 10:21:44,97
2017-07-08 10:21:49,98
2017-07-08 10:21:54,98
2017-07-08 10:21:59,97
2017-07-08 10:22:04,95
2017-07-08 10:22:09,96
2017-07-08 10:22:14,94
2017-07-08 10:22:20,92
2017-07-08 10:22:25,93
2017-07-08 10:22:30,95
2017-07-08 10:22:35,89
2017-07-08 10:22:45,90
2017-07-08 10:22:50,91
2017-07-08 10:22:55,93
2017-07-08 10:23:10,93
2017-07-08 10:23:25,92
2017-07-08 10:23:30,91
2017-07-08 10:23:40,90
2017-07-08 10:23:50,88
2017-07-08 10:24:05,88
2017-07-08 10:24:15,88
2017-07-08 10:24:25,87
2017-07-08 10:24:30,89
2017-07-08 10:24:35,90
2017-07-08 10:24:45,89
2017-07-08 10:24:55,90
2017-07-08 10:25:00,93
2017-07-08 10:25:05,97
2017-07-08 10:25:10,98
2017-07-08 10:25:20,99
2017-07-08 10:25:25,100
2017-07-08 10:25:30,101
2017-07-08 10:25:35,102
2017-07-08 10:25:45,101
2017-07-08 10:25:52,101
2017-07-08 10:25:57,100
2017-07-08 10:26:12,100
2017-07-08 10:26:27,100
2017-07-08 10:26:42,100
2017-07-08 10:26:57,99
2017-07-08 10:27:02,95
2017-07-08 10:27:17,95
2017-07-08 10:27:22,90
2017-07-08 10:27:27,93
2017-07-08 10:27:32,95
2017-07-08 10:27:37,96
2017-07-08 10:27:42,95
2017-07-08 10:27:47,97
2017-07-08 10:28:02,97
2017-07-08 10:28:07,94
2017-07-08 10:28:15,93
2017-07-08 10:28:20,92
2017-07-08 10:28:25,92
2017-07-08 10:28:30,95
2017-07-08 10:28:35,94
2017-07-08 10:28:50,91
2017-07-08 10:29:05,91
2017-07-08 10:29:20,95
2017-07-08 10:29:25,93
2017-07-08 10:29:30,95
2017-07-08 10:29:35,95
2017-07-08 10:29:40,96
2017-07-08 10:29:45,93
2017-07-08 10:29:50,93
2017-07-08 10:30:05,93
2017-07-08 10:30:20,92
2017-07-08 10:30:35,91
2017-07-08 10:30:40,92
2017-07-08 10:30:50,93
2017-07-08 10:31:00,92
2017-07-08 10:31:05,93
2017-07-08 10:31:10,95
2017-07-08 10:31:15,90
2017-07-08 10:31:20,89
2017-07-08 10:31:30,88
2017-07-08 10:31:40,85
2017-07-08 10:31:55,85
2017-07-08 10:31:57,85
2017-07-08 10:32:02,83
2017-07-08 10:32:12,80
2017-07-08 10:32:22,79
2017-07-08 10:32:27,78
2017-07-08 10:32:32,78
2017-07-08 10:32:47,78
2017-07-08 10:33:02,78
2017-07-08 10:33:12,79
2017-07-08 10:33:27,80
2017-07-08 10:33:32,81
2017-07-08 10:33:42,81
2017-07-08 10:33:47,83
2017-07-08 10:33:52,86
2017-07-08 10:33:57,94
2017-07-08 10:34:02,93
2017-07-08 10:34:07,92
2017-07-08 10:34:12,91
2017-07-08 10:34:17,92
2017-07-08 10:34:22,94
2017-07-08 10:34:27,95
2017-07-08 10:34:32,98
2017-07-08 10:34:37,99
2017-07-08 10:34:42,98
2017-07-08 10:34:57,98
2017-07-08 10:35:12,98
2017-07-08 10:35:14,98
2017-07-08 10:35:29,96
2017-07-08 10:35:34,97
2017-07-08 10:35:39,98
2017-07-08 10:35:44,99
2017-07-08 10:35:49,101
2017-07-08 10:35:54,99
2017-07-08 10:35:59,95
2017-07-08 10:36:04,94
2017-07-08 10:36:09,93
2017-07-08 10:36:24,93
2017-07-08 10:36:29,88
2017-07-08 10:36:34,88
2017-07-08 10:36:44,90
2017-07-08 10:36:49,91
2017-07-08 10:36:59,90
2017-07-08 10:37:04,89
2017-07-08 10:37:14,88
2017-07-08 10:37:19,87
2017-07-08 10:37:34,87
2017-07-08 10:37:49,87
2017-07-08 10:37:59,88
2017-07-08 10:38:04,89
2017-07-08 10:38:19,90
2017-07-08 10:38:29,91
2017-07-08 10:38:39,92
2017-07-08 10:38:54,87
2017-07-08 10:38:56,87
2017-07-08 10:39:01,89
2017-07-08 10:39:06,93
2017-07-08 10:39:11,96
2017-07-08 10:39:16,94
2017-07-08 10:39:21,93
2017-07-08 10:39:31,96
2017-07-08 10:39:36,99
2017-07-08 10:39:51,100
2017-07-08 10:39:56,101
2017-07-08 10:40:06,96
2017-07-08 10:40:11,97
2017-07-08 10:40:16,98
2017-07-08 10:40:21,99
2017-07-08 10:40:26,94
2017-07-08 10:40:36,95
2017-07-08 10:40:46,92
2017-07-08 10:40:51,91
2017-07-08 10:40:56,93
2017-07-08 10:41:06,97
2017-07-08 10:41:11,100
2017-07-08 10:41:21,101
2017-07-08 10:41:26,103
2017-07-08 10:41:31,104
2017-07-08 10:41:36,105
2017-07-08 10:41:41,106
2017-07-08 10:41:46,107
2017-07-08 10:41:53,107
2017-07-08 10:42:03,106
2017-07-08 10:42:08,104
2017-07-08 10:42:13,106
2017-07-08 10:42:18,105
2017-07-08 10:42:23,106
2017-07-08 10:42:38,105
2017-07-08 10:42:43,107
2017-07-08 10:42:53,108
2017-07-08 10:42:58,110
2017-07-08 10:43:03,114
2017-07-08 10:43:08,113
2017-07-08 10:43:13,114
2017-07-08 10:43:23,117
2017-07-08 10:43:28,116
2017-07-08 10:43:33,112
2017-07-08 10:43:43,113
2017-07-08 10:43:48,114
2017-07-08 10:43:53,115
2017-07-08 10:43:58,115
2017-07-08 10:44:08,114
2017-07-08 10:44:13,115
2017-07-08 10:44:18,116
2017-07-08 10:44:23,117
2017-07-08 10:44:28,116
2017-07-08 10:44:33,117
2017-07-08 10:44:38,118
2017-07-08 10:44:44,119
2017-07-08 10:44:49,117
2017-07-08 10:44:54,119
2017-07-08 10:44:59,118
2017-07-08 10:45:09,117
2017-07-08 10:45:14,112
2017-07-08 10:45:19,110
2017-07-08 10:45:24,111
2017-07-08 10:45:29,113
2017-07-08 10:45:39,112
2017-07-08 10:45:44,112
2017-07-08 10:45:54,114
2017-07-08 10:45:59,117
2017-07-08 10:46:14,114
2017-07-08 10:46:19,113
2017-07-08 10:46:29,112
2017-07-08 10:46:34,111
2017-07-08 10:46:39,110
2017-07-08 10:46:44,104
2017-07-08 10:46:49,102
2017-07-08 10:46:54,103
2017-07-08 10:47:09,102
2017-07-08 10:47:14,103
2017-07-08 10:47:19,106
2017-07-08 10:47:29,107
2017-07-08 10:47:34,112
2017-07-08 10:47:39,115
2017-07-08 10:47:46,116
2017-07-08 10:47:51,118
2017-07-08 10:47:56,119
2017-07-08 10:48:11,117
2017-07-08 10:48:16,114
2017-07-08 10:48:21,115
2017-07-08 10:48:26,120
2017-07-08 10:48:31,122
2017-07-08 10:48:41,121
2017-07-08 10:48:56,120
2017-07-08 10:49:01,118
2017-07-08 10:49:16,118
2017-07-08 10:49:26,116
2017-07-08 10:49:31,115
2017-07-08 10:49:46,114
2017-07-08 10:49:51,114
2017-07-08 10:49:56,111
2017-07-08 10:50:01,112
2017-07-08 10:50:06,113
2017-07-08 10:50:16,109
2017-07-08 10:50:21,110
2017-07-08 10:50:26,108
2017-07-08 10:50:31,109
2017-07-08 10:50:41,108
2017-07-08 10:50:46,110
2017-07-08 10:50:56,112
2017-07-08 10:51:01,114
2017-07-08 10:51:08,114
2017-07-08 10:51:13,110
2017-07-08 10:51:18,109
2017-07-08 10:51:23,110
2017-07-08 10:51:28,109
2017-07-08 10:51:38,111
2017-07-08 10:51:43,114
2017-07-08 10:51:48,116
2017-07-08 10:51:53,118
2017-07-08 10:52:08,117
2017-07-08 10:52:13,118
2017-07-08 10:52:23,120
2017-07-08 10:52:28,123
2017-07-08 10:52:43,123
2017-07-08 10:52:58,123
2017-07-08 10:53:03,124
2017-07-08 10:53:18,126
2017-07-08 10:53:28,125
2017-07-08 10:53:33,124
2017-07-08 10:53:48,124
2017-07-08 10:53:53,122
2017-07-08 10:54:03,126
2017-07-08 10:54:08,127
2017-07-08 10:54:13,127
2017-07-08 10:54:18,126
2017-07-08 10:54:23,121
2017-07-08 10:54:28,118
2017-07-08 10:54:34,118
2017-07-08 10:54:39,117
2017-07-08 10:54:54,117
2017-07-08 10:55:04,121
2017-07-08 10:55:09,122
2017-07-08 10:55:14,121
2017-07-08 10:55:24,123
2017-07-08 10:55:29,124
2017-07-08 10:55:34,125
2017-07-08 10:55:44,127
2017-07-08 10:55:49,125
2017-07-08 10:55:54,126
2017-07-08 10:56:09,125
2017-07-08 10:56:14,123
2017-07-08 10:56:24,123
2017-07-08 10:56:29,115
2017-07-08 10:56:34,109
2017-07-08 10:56:39,107
2017-07-08 10:56:44,109
2017-07-08 10:56:49,108
2017-07-08 10:56:54,113
2017-07-08 10:56:59,115
2017-07-08 10:57:04,117
2017-07-08 10:57:09,120
2017-07-08 10:57:14,122
2017-07-08 10:57:19,118
2017-07-08 10:57:24,116
2017-07-08 10:57:31,117
2017-07-08 10:57:36,113
2017-07-08 10:57:41,112
2017-07-08 10:57:46,114
2017-07-08 10:57:51,116
2017-07-08 10:57:56,118
2017-07-08 10:58:01,122
2017-07-08 10:58:06,124
2017-07-08 10:58:11,125
2017-07-08 10:58:16,126
2017-07-08 10:58:21,125
2017-07-08 10:58:36,124
2017-07-08 10:58:41,122
2017-07-08 10:58:46,118
2017-07-08 10:58:51,115
2017-07-08 10:58:56,118
2017-07-08 10:59:01,120
2017-07-08 10:59:16,120
2017-07-08 10:59:21,121
2017-07-08 10:59:26,122
2017-07-08 10:59:31,121
2017-07-08 10:59:36,119
2017-07-08 10:59:41,117
2017-07-08 10:59:46,118
2017-07-08 10:59:51,116
2017-07-08 10:59:56,114
2017-07-08 11:00:01,115
2017-07-08 11:00:07,110
2017-07-08 11:00:12,104
2017-07-08 11:00:17,105
2017-07-08 11:00:22,106
2017-07-08 11:00:27,109
2017-07-08 11:00:32,110
2017-07-08 11:00:37,109
2017-07-08 11:00:42,104
2017-07-08 11:00:47,105
2017-07-08 11:00:52,108
2017-07-08 11:00:57,110
2017-07-08 11:01:02,111
2017-07-08 11:01:07,114
2017-07-08 11:01:12,118
2017-07-08 11:01:22,119
2017-07-08 11:01:27,120
2017-07-08 11:01:32,119
2017-07-08 11:01:37,117
2017-07-08 11:01:52,114
2017-07-08 11:01:57,115
2017-07-08 11:02:02,114
2017-07-08 11:02:07,112
2017-07-08 11:02:22,108
2017-07-08 11:02:27,106
2017-07-08 11:02:42,105
2017-07-08 11:02:47,110
2017-07-08 11:02:52,114
2017-07-08 11:02:59,116
2017-07-08 11:03:09,116
2017-07-08 11:03:14,117
2017-07-08 11:03:19,118
2017-07-08 11:03:24,119
2017-07-08 11:03:29,118
2017-07-08 11:03:34,113
2017-07-08 11:03:39,114
2017-07-08 11:03:44,111
2017-07-08 11:03:49,108
2017-07-08 11:03:54,105
2017-07-08 11:04:04,107
2017-07-08 11:04:09,112
2017-07-08 11:04:19,110
2017-07-08 11:04:24,107
2017-07-08 11:04:29,102
2017-07-08 11:04:34,99
2017-07-08 11:04:39,98
2017-07-08 11:04:44,101
2017-07-08 11:04:49,106
2017-07-08 11:04:54,110
2017-07-08 11:04:59,113
2017-07-08 11:05:04,114
2017-07-08 11:05:09,116
2017-07-08 11:05:14,112
2017-07-08 11:05:19,106
2017-07-08 11:05:24,100
2017-07-08 11:05:30,98
2017-07-08 11:05:35,101
2017-07-08 11:05:40,105
2017-07-08 11:05:45,103
2017-07-08 11:05:50,104
2017-07-08 11:05:55,109
2017-07-08 11:06:00,114
2017-07-08 11:06:05,118
2017-07-08 11:06:10,117
2017-07-08 11:06:15,121
2017-07-08 11:06:20,123
2017-07-08 11:06:25,125
2017-07-08 11:06:30,124
2017-07-08 11:06:35,121
2017-07-08 11:06:40,118
2017-07-08 11:06:45,120
2017-07-08 11:06:55,117
2017-07-08 11:07:00,116
2017-07-08 11:07:05,117
2017-07-08 11:07:10,121
2017-07-08 11:07:15,124
2017-07-08 11:07:20,125
2017-07-08 11:07:30,122
2017-07-08 11:07:35,121
2017-07-08 11:07:40,124
2017-07-08 11:07:50,122
2017-07-08 11:08:00,119
2017-07-08 11:08:07,117
2017-07-08 11:08:12,114
2017-07-08 11:08:17,113
2017-07-08 11:08:32,114
2017-07-08 11:08:42,111
2017-07-08 11:08:47,108
2017-07-08 11:08:52,107
2017-07-08 11:08:57,101
2017-07-08 11:09:02,100
2017-07-08 11:09:07,99
2017-07-08 11:09:12,81
2017-07-08 11:09:17,80
2017-07-08 11:09:22,79
2017-07-08 11:09:27,76
2017-07-08 11:09:32,73
2017-07-08 11:09:37,71
2017-07-08 11:09:42,72
